ts_utc,event_id,market_id,question,market_kind,game_no,start_time,mins_to_start,outcome,token_id,best_bid,best_ask,mid,spread,bid_depth_1c,bid_depth_3c,bid_depth_5c,ask_cost_1c,ask_cost_3c,ask_cost_5c,n_bid_levels,n_ask_levels,volume
2026-09-24 02:08:49,1064474,4841808,LoL: DN SOOPers Challengers vs T1 Academy (BO1) - World Star Challengers Invitational Group A,series,,2026-09-24 06:00:00,231.2,T1 Academy,113977605303275860117009569604845629076061947025068289084857515961692203048045,0.73,0.74,0.735,0.01,8086.23,14496.27,16135.77,8070.08,11375.98,15053.09,35,25,24000.861408999986
2026-09-24 02:08:49,1064474,4841809,Game 1: Both Teams Slay Baron Nashor?,prop,1,2026-09-24 06:00:00,231.2,Yes,79011737371820131655370465858376202725856106259348785879602949039309111737642,0.02,0.98,0.5,0.96,1.16,1.16,1.16,272.3,272.3,272.3,2,2,
2026-09-24 02:08:49,1064474,4841809,Game 1: Both Teams Slay Baron Nashor?,prop,1,2026-09-24 06:00:00,231.2,No,52002587211424601017579747949756031982928049457467018185959650897328852925547,0.02,0.98,0.5,0.96,3.16,3.16,3.16,107.36,107.36,107.36,2,2,
2026-09-24 02:08:49,1064474,4841810,Game 1: Both Teams Slay a Dragon?,prop,1,2026-09-24 06:00:00,231.2,Yes,55519657995854204172025010652552996500796307446156939096297449521112616929637,0.02,0.98,0.5,0.96,3.16,3.16,3.16,104.83,104.83,104.83,2,2,
2026-09-24 02:08:49,1064474,4841810,Game 1: Both Teams Slay a Dragon?,prop,1,2026-09-24 06:00:00,231.2,No,85762940308870388042683189758936838745766662008907892280090826704968416285246,0.02,0.98,0.5,0.96,1.16,1.16,1.16,273.33,273.33,273.33,2,2,
2026-09-24 02:08:49,1064474,4841811,Game 1: Both Teams Destroy Inhibitors?,prop,1,2026-09-24 06:00:00,231.2,Yes,101981331374444380832451279994143076577979199867620569653141872989927344047975,0.02,0.98,0.5,0.96,1.16,1.16,1.16,270.94,270.94,270.94,2,2,
2026-09-24 02:08:49,1064474,4841811,Game 1: Both Teams Destroy Inhibitors?,prop,1,2026-09-24 06:00:00,231.2,No,64356714393976268723478183552973620529971622644854947744422622271127637854075,0.02,0.98,0.5,0.96,3.16,3.16,3.16,104.84,104.84,104.84,2,2,
2026-09-24 02:08:49,1064474,4841812,Game 1: Any Player Quadra Kill?,prop,1,2026-09-24 06:00:00,231.2,Yes,86909567578450892822532583060286482486334691912370058713801081760930342304871,0.01,0.99,0.5,0.98,0.2,0.2,0.2,114.08,114.08,114.08,1,1,
2026-09-24 02:08:49,1064474,4841812,Game 1: Any Player Quadra Kill?,prop,1,2026-09-24 06:00:00,231.2,No,1297087744465905871810186231459471071578930471585027521122731118178963807576,0.01,0.99,0.5,0.98,1.15,1.15,1.15,19.8,19.8,19.8,1,1,
2026-09-24 02:08:49,1064474,4841813,Game 1: Any Player Penta Kill?,prop,1,2026-09-24 06:00:00,231.2,Yes,54004033739957515756165557287001657472284455135520120663461354168774705924980,0.01,0.39,0.2,0.38,0.2,0.2,0.2,14.87,14.87,14.87,1,8,
2026-09-24 02:08:49,1064474,4841813,Game 1: Any Player Penta Kill?,prop,1,2026-09-24 06:00:00,231.2,No,78093698172871954990847441940068659849276972596707129783854146779144630129504,0.61,0.99,0.8,0.38,23.13,23.13,23.13,19.8,19.8,19.8,8,1,
2026-09-24 02:08:49,1064474,4841814,Game 1: Odd/Even Total Kills?,odd_even,1,2026-09-24 06:00:00,231.2,Odd,1280260600559509491270054473775449458923150780293015708563061715540761512976,0.23,0.74,0.485,0.51,694.4,694.4,698.0,2229.0,2244.4,2244.4,10,13,
2026-09-24 02:08:49,1064474,4841814,Game 1: Odd/Even Total Kills?,odd_even,1,2026-09-24 06:00:00,231.2,Even,57262417487718507169901133371096312591379669883709092160824902357249822934402,0.26,0.77,0.515,0.51,783.0,787.6,787.6,2325.6,2325.6,2342.0,13,10,
2026-09-24 02:13:55,1064474,4841808,LoL: DN SOOPers Challengers vs T1 Academy (BO1) - World Star Challengers Invitational Group A,series,,2026-09-24 06:00:00,226.1,DN SOOPers Challengers,62135616237508148410723783539910464372749157047784144764579545129721516929544,0.26,0.27,0.265,0.01,3939.98,4974.08,5999.68,3045.49,5699.59,6460.09,25,34,24000.861408999986
2026-09-24 02:13:55,1064474,4841808,LoL: DN SOOPers Challengers vs T1 Academy (BO1) - World Star Challengers Invitational Group A,series,,2026-09-24 06:00:00,226.1,T1 Academy,113977605303275860117009569604845629076061947025068289084857515961692203048045,0.73,0.74,0.735,0.01,8086.23,14496.27,16135.77,11603.58,14909.48,18586.59,34,25,24000.861408999986
2026-09-24 02:13:55,1064474,4841809,Game 1: Both Teams Slay Baron Nashor?,prop,1,2026-09-24 06:00:00,226.1,Yes,79011737371820131655370465858376202725856106259348785879602949039309111737642,0.02,0.95,0.485,0.93,1.16,1.16,1.16,9.61,120.53,350.43,2,4,
2026-09-24 02:13:55,1064474,4841809,Game 1: Both Teams Slay Baron Nashor?,prop,1,2026-09-24 06:00:00,226.1,No,52002587211424601017579747949756031982928049457467018185959650897328852925547,0.05,0.98,0.515,0.93,0.51,2.84,5.16,107.36,107.36,107.36,4,2,
2026-09-24 02:13:55,1064474,4841810,Game 1: Both Teams Slay a Dragon?,prop,1,2026-09-24 06:00:00,226.1,Yes,55519657995854204172025010652552996500796307446156939096297449521112616929637,0.02,0.98,0.5,0.96,3.16,3.16,3.16,104.83,104.83,104.83,2,2,
2026-09-24 02:13:55,1064474,4841810,Game 1: Both Teams Slay a Dragon?,prop,1,2026-09-24 06:00:00,226.1,No,85762940308870388042683189758936838745766662008907892280090826704968416285246,0.02,0.98,0.5,0.96,1.16,1.16,1.16,273.33,273.33,273.33,2,2,
2026-09-24 02:13:55,1064474,4841811,Game 1: Both Teams Destroy Inhibitors?,prop,1,2026-09-24 06:00:00,226.1,Yes,101981331374444380832451279994143076577979199867620569653141872989927344047975,0.02,0.98,0.5,0.96,1.16,1.16,1.16,270.94,270.94,270.94,2,2,
2026-09-24 02:13:55,1064474,4841811,Game 1: Both Teams Destroy Inhibitors?,prop,1,2026-09-24 06:00:00,226.1,No,64356714393976268723478183552973620529971622644854947744422622271127637854075,0.02,0.98,0.5,0.96,3.16,3.16,3.16,104.84,104.84,104.84,2,2,
2026-09-24 02:13:55,1064474,4841812,Game 1: Any Player Quadra Kill?,prop,1,2026-09-24 06:00:00,226.1,Yes,86909567578450892822532583060286482486334691912370058713801081760930342304871,0.01,0.99,0.5,0.98,0.2,0.2,0.2,114.08,114.08,114.08,1,1,
2026-09-24 02:13:55,1064474,4841812,Game 1: Any Player Quadra Kill?,prop,1,2026-09-24 06:00:00,226.1,No,1297087744465905871810186231459471071578930471585027521122731118178963807576,0.01,0.99,0.5,0.98,1.15,1.15,1.15,19.8,19.8,19.8,1,1,
2026-09-24 02:13:55,1064474,4841813,Game 1: Any Player Penta Kill?,prop,1,2026-09-24 06:00:00,226.1,Yes,54004033739957515756165557287001657472284455135520120663461354168774705924980,0.01,0.39,0.2,0.38,0.2,0.2,0.2,14.87,14.87,14.87,1,8,
2026-09-24 02:13:55,1064474,4841813,Game 1: Any Player Penta Kill?,prop,1,2026-09-24 06:00:00,226.1,No,78093698172871954990847441940068659849276972596707129783854146779144630129504,0.61,0.99,0.8,0.38,23.13,23.13,23.13,19.8,19.8,19.8,8,1,
2026-09-24 02:13:55,1064474,4841814,Game 1: Odd/Even Total Kills?,odd_even,1,2026-09-24 06:00:00,226.1,Odd,1280260600559509491270054473775449458923150780293015708563061715540761512976,0.25,0.85,0.55,0.6,753.0,757.4,757.4,2567.2,2584.8,2602.8,12,9,
2026-09-24 02:13:55,1064474,4841814,Game 1: Odd/Even Total Kills?,odd_even,1,2026-09-24 06:00:00,226.1,Even,57262417487718507169901133371096312591379669883709092160824902357249822934402,0.15,0.75,0.45,0.6,452.8,455.2,457.2,2259.5,2275.1,2275.1,9,12,
